sim_ind	M1	M2	M3	a_o	r_p_o	e_o	inc_o	Omega_o	omega_o	e_i	inc_i	Omega_i	omega_i	f_i	final_time	outer_orbits	outer_orbits_RW	outer_orbits_RW_without_KL	disrupted
1457	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.4874	0.2648	3.3697	737519.1	41	36.9	27.1	1
1458	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.6646	5.0596	2.3198	10609015.1	442	193.5	133.8	1
1459	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.7522	5.0504	6.2147	23572602.5	615	193.9	136.2	1
1460	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.2521	5.1494	2.6663	8956174.9	464	192.8	111.6	1
1461	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.1086	6.1744	3.7884	1649051.3	56	34.6	25.1	1
1462	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.4149	1.36	2.4955	27715339.9	844	199.3	168.2	1
1463	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.7246	0.9128	2.5418	2904648.6	263	108.7	69.5	1
1464	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.7956	5.2516	3.1618	14605603.5	503	300.5	89.7	1
1465	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.8664	0.7272	3.7446	63408930.9	74	66.2	48.4	1
1466	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.7362	6.1322	2.6747	48132220.3	118	35.1	25.5	1
1467	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.7864	3.1795	5.2187	6036656.1	64	34.2	24.8	1
1468	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.5629	1.1803	2.6756	6854846.9	261	192.1	122.8	1
1469	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.4269	1.732	0.2144	298319612.1	272	200.3	178.8	1
1470	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.2416	5.7223	2.9293	1765504.5	73	49.4	37	1
1471	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.4488	1.6737	1.0417	69353261.2	859	201.3	188.7	1
1472	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.2123	4.2639	0.8457	44757321.2	719	192.6	108.9	1
1473	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.8506	2.9627	0.6612	20186538.1	41	35.4	25.8	1
1474	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.872	3.5597	3.9911	7081624.7	166	41.8	31	1
1475	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.1185	5.8115	4.7302	920719	47	44	32.9	1
1476	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.0008	5.6008	5.1154	2551977.1	134	60	44.7	1
1477	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.8039	0.1314	3.4912	18185615.4	53	34.9	25.3	1
1478	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.3445	4.0791	1.9442	4356406	197	119.8	73.3	1
1479	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.9785	1.5018	3.5347	7878852.2	367	202.3	192.6	1
1480	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.4935	1.3257	1.2831	8746640.1	388	198.3	159.9	1
1481	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	6.1717	5.1578	4.2928	14197592.6	363	191.7	109.6	1
1482	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.1188	5.1928	3.1908	24311659.7	946	195.4	101.8	1
1483	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.0456	3.6852	1.8934	4086551.3	89	48.7	36.1	1
1484	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.9669	1.3535	1.873	5460983.1	315	199.2	166.7	1
1485	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.7127	4.0675	2.9645	7061452.8	171	114.5	71.5	1
1486	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.4152	1.1166	2.5869	10537074.9	285	193.3	107.6	1
1487	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.3997	1.768	4.6028	104640358.7	1501	199.5	171.3	1
1488	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.7417	2.7931	0.6632	3578241.8	104	39.1	28.9	1
1489	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.2291	4.9897	1.9908	25320732.7	104	196.3	151.8	1
1490	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.4916	3.219	3.8019	1599227.5	116	34.4	24.9	1
1491	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.5619	0.3537	2.3682	3396310	180	39.6	29.1	1
1492	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.3863	4.3016	3.4088	33389867.6	566	191.6	117.9	1
1493	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.6001	0.3363	1.1259	7320560.9	198	39	28.6	1
1494	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.4499	0.6453	4.5927	5848290.5	136	56.5	42.1	1
1495	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.5647	4.3299	1.29	15013877.6	301	192.8	124.9	1
1496	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.8017	3.9747	4.023	1780446.4	80	84.1	59.1	1
1497	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.8853	1.9577	2.3326	8719834.5	293	191.8	123.8	1
1498	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.9491	2.4224	2.9953	6693279.7	139	64.1	47.7	1
1499	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	6.1802	4.5342	3.2842	25588968.9	1246	200.1	175.4	1
1500	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.8101	0.8031	1.6297	15581776.6	295	78.2	55.7	1
1501	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.1264	1.1829	5.3735	5559147.3	211	192.3	123.5	1
1502	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.1762	1.1684	2.3184	19466894	423	193	119.9	1
1503	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.2914	5.0689	3.9928	6972992.8	438	192.7	131.4	1
1504	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.8496	5.6827	5.8049	2220923.6	53	52.2	39.2	1
1505	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.2831	4.9091	3.8213	25398802.2	205	199.5	171.4	1
1506	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.0901	1.5782	3.4779	95406701.7	275	202.5	195.9	1
1507	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.9693	1.1321	3.0006	13693681.4	388	192	111.2	1
1508	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.6479	0.8791	3.5226	3095346	231	96.8	64.9	1
1509	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.2579	5.9722	1.7482	5804437.2	96	38.2	28	1
1510	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.1204	1.4221	2.6962	16185272.6	669	201.3	181.3	1
1511	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.2195	4.2989	5.0055	41305607	1051	191.6	117.2	1
1512	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.7718	1.5128	5.2963	10273397.1	281	202.4	193.6	1
1513	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.3374	3.872	5.1258	25388907.5	187	66.6	48.7	1
1514	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.4017	3.9411	3.6691	5928254.6	303	77.4	55.3	1
1515	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.774	0.6271	3.4549	658385.4	54	54.7	40.9	1
1516	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.1628	1.3206	3.3798	111197257.1	103	198.2	158.7	1
1517	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.9834	3.2268	4.5334	3136650.9	77	34.4	25	1
1518	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.7596	3.4182	2.2499	8918462.2	43	37.2	27.3	1
1519	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.5956	2.0713	4.0604	66548735.2	659	200.4	97.5	1
1520	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.8244	5.4719	4.1916	2926711	167	78.9	56.6	1
1521	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.7616	0.9758	4.3633	13515630.2	363	144.8	79.5	1
1522	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.9742	5.9758	2.0017	249900.4	17	38.1	27.9	1
1523	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.9581	6.1972	2.6672	932980.7	93	34.4	25	1
1524	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	6.1439	5.7383	3.8953	1849829.1	9	48.1	36.2	1
1525	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.0786	5.7675	2.6992	1335915.3	88	46.7	34.8	1
1526	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.136	3.502	3.2384	492198.5	34	39.8	29.2	1
1527	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.7468	3.2525	2.9543	22577329.1	127	34.7	25.1	1
1528	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.5257	0.6838	3.6684	18199210.8	407	60.5	44.9	1
1529	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.0835	4.5148	2.4528	18780821.2	509	199.5	171.2	1
1530	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.5022	1.2464	3.7708	4012190.9	221	195	139.7	1
1531	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.0655	6.0896	4.2387	30689009.2	145	35.6	26	1
1532	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.8234	2.7701	1.5116	1720694.4	56	39.8	29.6	1
1533	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.2075	6.0745	3.5814	33733573.8	113	35.8	26.2	1
1534	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	6.1336	1.3522	2.9749	8001261.2	627	199.2	166.4	1
1535	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.4184	3.9586	4.0486	8166228.5	567	81.2	57.3	1
1536	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.0841	4.1509	2.1097	11906088.2	401	184.8	85.4	1
1537	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.9952	3.2316	0.1202	14612540.3	79	34.5	25	1
1538	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.3059	5.5373	2.8331	57640430.5	221	68.2	50	1
1539	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.9477	0.6666	2.6515	3051417.2	321	58.9	43.6	1
1540	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.0709	1.4457	3.0976	9143424.8	578	201.8	185.4	1
1541	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.6453	3.6773	1.9927	48950723.8	172	48.2	35.7	1
1542	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.7048	1.8626	2.5841	27617322.3	1020	195.7	148.1	1
1543	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.0664	2.0082	2.3597	9579094.1	227	192.8	111.5	1
1544	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.0042	0.6361	3.2717	36630074.9	310	55.5	41.5	1
1545	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.7379	2.948	2.7823	4291562.9	39	35.6	26	1
1546	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.9047	0.3645	2.8099	43803717.7	82	39.9	29.4	1
1547	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.8737	1.5995	3.051	12978669	521	202.4	195.4	1
1548	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.3321	6.1637	2.8955	11804402.1	65	34.7	25.2	1
1549	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.2967	4.1771	3.9156	124995218.6	1186	257.4	90.4	1
1550	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.9625	5.7397	1.3441	1358668.1	69	48.1	36.1	1
1551	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.886	6.2601	3.8005	1392031.4	59	34.1	24.8	1
1552	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.0244	5.8331	5.0017	6151246.8	237	43	32.1	1
1553	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	6.0873	5.3542	5.386	8860395.7	397	114.8	72	1
1554	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.0575	2.8469	3.3077	840781.5	46	37.7	27.7	1
1555	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.711	6.2327	3.0186	2306832.9	97	34.2	24.8	1
1556	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.2604	3.0066	2.2932	1904252.1	87	34.9	25.3	1
1557	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.3319	0.5186	2.2372	71653537.2	268	47	34.9	1
1558	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.6149	4.031	0.785	27675355	458	100	66.2	1
1559	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.8572	5.784	3.8659	970912.8	60	45.7	34.1	1
1560	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.7883	5.6066	2.1059	251262309.5	202	59.3	44.3	1
1561	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.6168	1.8038	3.2171	81880676.6	221	197.8	162.9	1
1562	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.3259	1.3954	4.8844	5787920.2	339	200.3	176	1
1563	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.3494	5.3248	4.0986	24978777.7	489	130.8	76.6	1
1564	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.6051	2.1259	4.5723	15138721.8	676	201.9	86.6	1
1565	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.27	3.8994	4.3522	21600314.2	61	70.3	51.2	1
1566	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	6.0634	1.0919	4.2667	92541705.9	241	195.6	102.1	1
1567	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.6112	4.2017	1.5221	15164334.5	328	206	95.4	1
1568	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.2533	4.7315	3.5055	26644800.5	552	202.4	195.7	1
1569	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.4036	2.6879	4.7995	2293379.5	54	43.1	32.2	1
1570	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.9424	0.6461	3.7336	12466422.8	226	56.6	42.1	1
1571	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.5648	2.5776	3.0021	18466261.9	41	49.6	37.2	1
1572	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	6.0404	4.5489	0.6043	125620488.5	1963	200.8	178.4	1
1573	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.4373	4.5667	3.7534	11714020.1	724	201.4	181.8	1
1574	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	6.2558	2.8927	3.9723	1944387.4	160	36.5	26.8	1
1575	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.0019	3.8131	2.3591	4642317	162	59.5	43.9	1
1576	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.1859	0.0213	3.2181	1476650.9	92	34.1	24.8	1
1577	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.408	4.7381	3.8597	8211883.6	756	202.4	195.5	1
1578	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.6926	1.9815	0.6819	15093351	451	191.2	117.9	1
1579	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.6789	5.6293	3.6452	12473023.9	48	57.2	42.7	1
1580	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.2849	5.943	3.4905	2438984.7	76	38.9	28.7	1
1581	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.8796	6.2049	3.3728	3303452.9	34	34.4	24.9	1
1582	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.0707	2.5875	4.4351	2376309.6	114	48.8	36.7	1
1583	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	4.38	4.9961	2.0403	51291032.4	146	196	150.2	1
1584	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.6571	5.7936	3.5519	3831452.2	144	45.1	33.7	1
1585	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.0846	3.6811	3.4134	1422092.8	63	48.4	35.9	1
1586	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.1201	6.0596	3.0469	1091994.9	96	36	26.4	1
1587	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.332	3.371	2.7324	2031233.3	103	36.3	26.5	1
1588	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.0328	0.5954	3.7082	18647336.4	103	52.3	38.9	1
1589	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.7404	4.1531	4.4974	1950512.2	125	191.6	85.8	1
1590	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.3684	3.9563	4.0353	9822515	568	80.7	57	1
1591	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.1237	2.4238	2.1808	110642987.4	280	64	47.6	1
1592	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.4626	2.2113	2.265	4207422.3	364	115.4	72.1	1
1593	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.5711	3.9712	2.9633	1703580.7	72	83.5	58.7	1
1594	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	3.0856	6.1435	5.999	1146681.4	39	35	25.4	1
1595	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	6.1988	1.92	4.8223	4966274.7	247	193.3	133.3	1
1596	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	1.8272	0.4821	3.704	11684133.2	424	44.7	33.3	1
1597	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.3897	2.3077	4.3355	1592644.6	61	84.3	59.2	1
1598	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	2.8263	4.8384	1.6011	12593762.6	521	200.9	185.2	1
1599	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	5.5446	2.5291	2.8516	1674981.3	227	53.1	40	1
1600	1	1	1	30	3	0.9	0	0	0	0.5	2.3562	0.6612	3.7099	3.523	2704236.6	132	50	37.4	1
1601	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	4.6297	4.0902	2.551	2138112.4	131	471.6	471.6	1
1602	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.6882	2.5154	3.1205	18850331.3	424	471.6	471.6	1
1603	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.5447	2.371	2.039	2732842.3	98	471.6	471.6	1
1604	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.5848	4.4481	2.4493	7903024.1	265	471.6	471.6	1
1605	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.7814	1.2531	3.3934	190404213.7	225	471.6	471.6	1
1606	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	0.6275	4.0984	5.8364	22365647.5	512	471.6	471.6	1
1607	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	6.0585	3.8026	2.9894	1590640.5	98	471.6	471.6	1
1608	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.8314	1.6042	0.1386	3476069.4	114	471.6	471.6	1
1609	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	0.8743	6.2422	1.9811	14136227.3	380	471.6	471.6	1
1610	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	4.4408	5.338	4.23	19492140.4	752	471.6	471.6	1
1611	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	3.2676	2.1272	1.9544	2573654.9	102	471.6	471.6	1
1612	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	3.8551	5.9268	3.2572	1877944.8	87	471.6	471.6	1
1613	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.7885	1.606	2.3959	1650799851.6	385	471.6	471.6	1
1614	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	6.2525	6.057	4.3697	25820784	507	471.6	471.6	1
1615	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.2055	2.9293	3.3131	5388370.5	127	471.6	471.6	1
1616	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.5241	5.0511	0.2576	22242409.8	361	471.6	471.6	1
1617	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	4.8213	0.5457	3.8746	3372646	158	471.6	471.6	1
1618	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.0367	5.2426	2.5739	2445588.4	156	471.6	471.6	1
1619	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.8654	6.0636	4.7758	58689557.6	507	471.6	471.6	1
1620	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.2238	4.4774	4.2887	3598639.7	122	471.6	471.6	1
1621	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.2115	6.1501	2.4983	60828996	534	471.6	471.6	1
1622	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	6.1349	4.8556	4.8697	4319425.7	248	471.6	471.6	1
1623	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.4974	1.528	4.21	14995252	320	471.6	471.6	1
1624	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	3.6256	4.0951	1.37	14567481.3	208	471.6	471.6	1
1625	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.6948	0.2086	3.0107	5920087.4	205	471.6	471.6	1
1626	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.748	3.8704	2.6189	36306458.5	785	471.6	471.6	1
1627	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.6422	6.1869	1.5147	2118694.3	88	471.6	471.6	1
1628	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.898	4.6557	4.3982	1245436.2	69	471.6	471.6	1
1629	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.5444	3.7147	1.8069	3256259	127	471.6	471.6	1
1630	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.9665	5.3411	4.1829	125634718	350	471.6	471.6	1
1631	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	0.339	0.2685	2.022	7628600.5	203	471.6	471.6	1
1632	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	0.1379	5.4432	3.2987	47172040.8	437	471.6	471.6	1
1633	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.8668	3.6175	3.3516	15840150.2	312	471.6	471.6	1
1634	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	4.1638	3.3468	2.4122	1388955.6	92	471.6	471.6	1
1635	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.9375	5.9723	3.5698	9153164.7	398	471.6	471.6	1
1636	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.466	2.1896	2.6203	3756376	194	471.6	471.6	1
1637	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	4.1616	4.4745	3.4594	4919169.3	222	471.6	471.6	1
1638	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	0.8525	5.3862	3.0193	49875521.7	698	471.6	471.6	1
1639	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	4.1042	6.1612	5.4796	10849140.8	453	471.6	471.6	1
1640	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.1529	3.3689	2.1777	6562101.5	262	471.6	471.6	1
1641	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.6266	5.9042	2.9987	2763949.6	146	471.6	471.6	1
1642	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	3.0613	4.1153	2.949	123768104.4	742	471.6	471.6	1
1643	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.7869	3.5648	3.0176	2614451.6	122	471.6	471.6	1
1644	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.16	3.4383	3.3307	13140084.2	369	471.6	471.6	1
1645	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.0652	5.6003	0.4931	18220130.3	306	471.6	471.6	1
1646	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.342	5.265	1.9714	8199075.1	230	471.6	471.6	1
1647	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.1905	1.2875	2.0236	2042887.4	99	471.6	471.6	1
1648	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.2154	6.2124	0.6676	2137651.1	92	471.6	471.6	1
1649	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	4.8814	1.9124	2.7012	8192052.9	297	471.6	471.6	1
1650	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.404	3.4769	3.2788	80023391.8	133	471.6	471.6	1
1651	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.9864	0.8855	2.0609	6993283.9	168	471.6	471.6	1
1652	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.0053	2.4592	0.9894	4827599.6	185	471.6	471.6	1
1653	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.814	2.9219	2.9385	58385277.3	145	471.6	471.6	1
1654	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.2556	5.9128	3.7754	134921704.4	260	471.6	471.6	1
1655	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	4.7507	5.8095	1.9938	9044681	274	471.6	471.6	1
1656	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.8479	3.4146	5.2902	28665194.6	542	471.6	471.6	1
1657	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.2146	4.4998	1.8756	6193305.1	256	471.6	471.6	1
1658	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.8693	4.7267	2.9229	956460	101	471.6	471.6	1
1659	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.3569	0.9292	5.2979	2598450.7	122	471.6	471.6	1
1660	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	4.6933	3.4541	1.4295	4494130	159	471.6	471.6	1
1661	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.5443	4.3005	4.6618	9584673.6	256	471.6	471.6	1
1662	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.4545	2.2134	3.6313	49876775.8	273	471.6	471.6	1
1663	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.0098	1.7464	1.0856	2221040.7	80	471.6	471.6	1
1664	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	3.0276	1.5879	3.2588	1904848.2	115	471.6	471.6	1
1665	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	2.0624	0.8241	3.3984	2622707.6	132	471.6	471.6	1
1666	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	4.1548	0.266	5.638	57317739	274	471.6	471.6	1
1667	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.7093	3.0997	3.2318	28711049.8	618	471.6	471.6	1
1668	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	4.3443	2.4082	5.2536	2779864.1	100	471.6	471.6	1
1669	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	1.4894	6.1518	4.3287	352717932.1	144	471.6	471.6	1
1670	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	5.307	2.2328	2.4423	78357717	100	471.6	471.6	1
1671	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	0.7154	1.4581	3.7479	2236307.1	122	471.6	471.6	1
1672	1	1	1	30	3	0.9	0	0	0	0.5	3.1416	3.1066	6.1028	2.0038	4798024.6	241	471.6	471.6	1
